File,Affinity,SMILES
out_18009_EGFR.pdbqt,-8.9,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OBCOC)cc23)c1
out_18010_EGFR.pdbqt,-8.2,CC=CC=C(C)C=CNC1=NC=NC=CC(COC)=C(OCCOC)C1C
out_18011_EGFR.pdbqt,-9.8,COCCOCC1=CC(NC=C2C=CC=C=C2C=P)COCCOCN=CN=C1
out_18012_EGFR.pdbqt,-8.0,C#CCC=C(NCC1=C2C(=PP-C(OCCO)=C2COCBC)N=CN1)OCl
out_18013_EGFR.pdbqt,-7.7,C#Cc1cccc(NCC2=NC=NB-C=CC(OCCO)P(=COCCOC)=C2)c1
out_18014_EGFR.pdbqt,-8.7,C=CN(C)CCNc1ccc(NC(=O)C2=C3C=CNC2C=CC=NC=NN3)cc1
out_18015_EGFR.pdbqt,-8.2,C=Cc1ccc(NC(=O)C(=O)NC=CCNc2ccncn2)n1CCNC
out_18016_EGFR.pdbqt,-8.8,CN1CCN(CC=CC=CNCC2=CC=CNC2)C(=O)C1
out_18017_EGFR.pdbqt,-8.1,C=CN(C=O)CCC(c1ccccc1N)c1c2ccn1CN=CC=C2
out_18018_EGFR.pdbqt,-8.6,B=C(Nc1ccc2cc1CCNC=N2)C1=C(ONc2ccncn2)C=CNCO1
out_18019_EGFR.pdbqt,-8.6,CN1CNc2ccc(NC(=O)C3=C4C=CNC3C=CC=NC=NS4)c(c2)C(=O)C1
out_18020_EGFR.pdbqt,-8.3,C=C=C(C=CCNC(=O)C1C=C(Nc2ccncn2)C=CNC1=O)N1CCNCC1
out_18021_EGFR.pdbqt,-7.1,CN1CCN(c2ccc(NC(=O)C3C=CNC3=O)cc2)CC1
out_18022_EGFR.pdbqt,-8.6,CC1CN(C)CCN1C1C=CN(C(=O)C2(Nc3nnncc3O)C=CNC2)C=C1
out_18023_EGFR.pdbqt,-7.5,CN1CCN(c2ccc(NC(=O)CC(N)CCNC=C3C=NC=S=N3)cc2)CC1
out_18024_EGFR.pdbqt,-6.8,C=CC(=C1CN(C)CCC(C(N)=O)OC(=O)Nc2ccc(cc2)N1)c1ccncn1
out_18025_EGFR.pdbqt,-7.8,CN1CCN(c2ccc(NC(=O)C3=C(c4npncc4O)C=C(N)C3)cc2)CC1
out_18026_EGFR.pdbqt,-6.3,CN1CCN(c2ccc(NCNC3(NC=CC=NC=N)C=CNC(=O)O3)cc2)CC1
out_18027_EGFR.pdbqt,-7.0,CC(NCC=C1CC=C1N1CCNCC1)C1=C(Oc2ccncn2)C=CNCO1
out_18028_EGFR.pdbqt,-9.2,O=CC-1CNC=C(CNC2=CC=CC2)C1C(=O)ONc1ccc(CN2CCNCC2)cc1
out_18029_EGFR.pdbqt,-7.8,B#CC=C(C=CCCN1CC1N(C)C)NC(=O)CCC=O
out_18030_EGFR.pdbqt,-7.0,CCOC1=CC=CCN1C1(C(C=O)=CN)NC=C=C(CN2CCN(C)CC2)C1=O
out_18031_EGFR.pdbqt,-8.1,CCCNCCNCc1cccn(C(C)C(C=O)=CNC#CC=CC=COC)c1=O
out_18032_EGFR.pdbqt,-7.9,O=CC(=O)CNC=C1C=CCC(CNC2CCNPC2)=C1
out_18033_EGFR.pdbqt,-6.9,COc1ccccc1-n1ccc(=O)c(C(=O)Nc2ccc(CN3CCN(C)CC3)cc2)c1
out_18034_EGFR.pdbqt,-8.2,CCC1=CC=CN(C(SN)=C(C=O)C(=O)Nc2ccc(CN3CCN(C)CC3)cc2)C1
out_18035_EGFR.pdbqt,-7.6,CN1CCN(Cc2ccc(NC(=O)C3=CNC=C=CP-COC3)cc2)CC1
out_18036_EGFR.pdbqt,-9.5,COc1ccccc1NC(CN)=C(C=O)C(=O)Nc1ccc(CN2CCN(C)CC2)cc1
out_18037_EGFR.pdbqt,-8.8,COC1=CC=CC(OO)C1=C=CNCCCNc1ccc(CN2CCN(C)CC2)cc1
out_18039_EGFR.pdbqt,-7.5,CCOc1ccccc1NC1=C(C(=O)Nc2ccc(N3CCNCC3)cc2)C(=O)N=NC1
out_18040_EGFR.pdbqt,-8.2,CN=C-PCCN(C)Cc1ccc(NC(C)C=O)cc1
out_18041_EGFR.pdbqt,-7.7,Cc1ccccc1NC1=C(C(=O)Nc2ccc(CN3CCN(C)CC3)cc2)C(O)NC=C1
out_18042_EGFR.pdbqt,-7.8,CN1CCN(Cc2ccc(NCCCNCF)cc2)CC1
out_18043_EGFR.pdbqt,-8.2,COc1ccccc1NC(C=O)(C=B-NC=CC=C1CNCCN1C)C=CN
out_18044_EGFR.pdbqt,-6.7,COc1ccccc1N1C=C(O)NC=C1C(=O)C1=CC=C(C)C1CN1CCN(C)CC1
out_18045_EGFR.pdbqt,-7.0,CN1C(=O)CC(=O)NC=CC=CC(CNC2CCNCC2)C=CCC2=CCCNC21
out_18046_EGFR.pdbqt,-8.7,COc1ccccc1NC=CN(O)CCC=CC=C1C=CNC(C=O)CNCC1
out_18047_EGFR.pdbqt,-7.8,CN1CCCN(c2ccc(NC(=O)C3=C4CC=CC=C(OC=O)C4=CNC3)cc2)CC1
out_18048_EGFR.pdbqt,-8.8,COc1ccccc1NC1C=CN(C(F)NCc2ccc(N3CCCN(C)CC3)cc2)C1
out_18049_EGFR.pdbqt,-8.7,COC1(CNc2ccccc2)C=CN(CNc2ccc(N3CCCN(C)CC3)cc2)C1=O
out_18050_EGFR.pdbqt,-8.2,C=CNC(=O)C1N=CC=CC=C(OC)CC2CCN(C)CCN2c2ccc(cc2)NC1=O
out_18051_EGFR.pdbqt,-8.1,C=C1C=CC(N2CCCN(C)CC2)=CC(=O)C(C=CNC=O)Nc2ccccc2OCN1
out_18052_EGFR.pdbqt,-7.3,C=C=C(C=CCNC1(C=O)C(=O)NC=CN1c1ccccc1OC)N1CCCN(C)CC1
out_18053_EGFR.pdbqt,-9.6,COc1ccccc1NC(C=O)CC(=O)C1=CC=C2CCN(CC=C1)CCN2C
out_18054_EGFR.pdbqt,-11.5,COC1=CCC(C=CCN2CC=NN(C)CC2)=CC2CC=CN1C2=O
out_18055_EGFR.pdbqt,-8.2,NC1C=CCNc2ccccc2OC=CCN(Br)CCCC2CC=CC2C(=O)C1
out_18056_EGFR.pdbqt,-9.8,C=CCN1C=C(NC=C2C=CN-C=C2OC)C=CNC(=O)C1C=O
out_18057_EGFR.pdbqt,-9.9,C=COc1ccccc1C1C=CNC(=O)CC(=O)NC2C=CN3CCCN(CC=C21)CC3
out_18058_EGFR.pdbqt,-11.5,CC1C=C(C2CCN(C)CC2)C=CN1C(=O)C1=CNc2ccccc2OCC(O)=CN1
out_18059_EGFR.pdbqt,-10.2,CCOc1ccccc1NC1=CC(NC2=CC=CC3(CCN(C)CC3)C2)C(=O)BC=C1
out_18060_EGFR.pdbqt,-7.3,COc1ccccc1NC1=C(C(=O)Nc2ccc(C3CCN(C)CC3)cc2)C(=O)NCO1
out_18061_EGFR.pdbqt,-9.3,CC1NC=CC(Nc2ccccc2O)=CC1C(=O)Nc1ccc(C2CCNCC2)cc1
out_18062_EGFR.pdbqt,-7.0,CNC1(C)C=CC=C(NC2CC(=O)NC=CC2Nc2ccccc2)ON-C=C1C
out_18063_EGFR.pdbqt,-9.6,CC1=C=C2N(C)CCCC12C=CCNCCC(=O)NC=CCNC1=CC=CC1
out_18064_EGFR.pdbqt,-8.5,COc1ccccc1C(C=CN=CN)C(=O)NC1=CC=CC2CCN(C)CC2C=C1
out_18065_EGFR.pdbqt,-7.9,CC=C(B1C(=O)NC=CC(NC=CC=CCF)=S-C1=O)C1=CC1C1CCN2C=C1C2
out_18069_EGFR.pdbqt,-9.2,C=CCOC1=CCC=CN1CC=CNC(=O)C(=O)NC1=CC=CC2CCN(C)C12
out_18070_EGFR.pdbqt,-8.3,C=CNPC(=O)C(Nc1ccccc1OC)C(=O)NCC=CC(C)Cl
out_18072_EGFR.pdbqt,-8.4,COC1=CC=CC=C(N2CC=CC(=O)C2C2=CC=C(C=CCC3CCN(C)PC3)NO2)O1
out_18073_EGFR.pdbqt,-9.6,CN1CCC(c2ccc(NC(=O)CC3NC=CC3=O)cc2)CC1
out_18074_EGFR.pdbqt,-9.6,CC=CC(Cl)=CCCCNC(C=CF)=CC(O)Nc1ccccc1
out_18076_EGFR.pdbqt,-10.0,O=C1NC=CN(CC2N=CC=CC2Cl)CSC(=O)N2C=CC=C=C12
out_18077_EGFR.pdbqt,-9.6,C=CNC(CBNc1ccccc1OC=O)=C1CC(=CC=CC)CCN1
out_18078_EGFR.pdbqt,-9.5,C#CC(=CC(=O)Nc1ccccc1)NCCc1cccc(Cl)c1
out_18079_EGFR.pdbqt,-9.4,CC1=C=CC2=CC=C=C3NCCNC2=C3C1=C-c1ccccc1O
out_18080_EGFR.pdbqt,-9.9,O=NC1=CNC(C(=O)Nc2ccccc2)=CN1Cc1cccc(Cl)c1
out_18081_EGFR.pdbqt,-7.7,O=CN(C=CCNCCC1C=C1Cl)C(=O)Nc1ccccc1
out_18082_EGFR.pdbqt,-9.0,OOC1=CS#CC2=CC=C=C2NCNC=CCC=CC(Cl)=CN1
out_18083_EGFR.pdbqt,-9.0,O=C(NCC1=C=NC=CC1)C1=C(NCCc2cccc(Cl)c2)C=CNB1O
out_18084_EGFR.pdbqt,-9.5,O=C1NCS-N(Cc2cccc(Cl)c2)C1C(=O)Nc1ccccc1
out_18085_EGFR.pdbqt,-7.0,C=C(CCCl)CC(C=CC=O)=CC(=O)CC=CC(C)C=CC
out_18086_EGFR.pdbqt,-6.4,CN1C=CC=C2C(=CC1)C(CCCl)CCC1=CC2C(=O)NC1
out_18087_EGFR.pdbqt,-8.7,CC=CC(=O)CC(=O)NC=CCCCc1cccc(Cl)c1
out_18088_EGFR.pdbqt,-8.0,CN(C)c1ccc(NC(=O)C=CNC=CCNCCc2cccc(Cl)c2)cc1
out_18089_EGFR.pdbqt,-8.9,CCCNC1=C(C(=O)Nc2ccc(NCC=O)cc2)CNC=C1
out_18090_EGFR.pdbqt,-8.2,C=C1C=CC=CC1CNC1=CC(NC2(C)CC=CC=CN=CC2)C(=O)NC=C1
out_18091_EGFR.pdbqt,-8.4,C=C(CC(=O)C=CCNCCc1cccc(Cl)c1O)NC1C=CCN(C)C=C1
out_18092_EGFR.pdbqt,-8.7,CN(C)c1ccc(CC=C(C=CNCN)Cc2cccc(Cl)c2)cc1
out_18093_EGFR.pdbqt,-7.9,CN(C)C(=CF)CCNC(=O)C1=CN(CCc2cccc(Cl)c2)C=CNC1=O
out_18094_EGFR.pdbqt,-9.0,O=C(CC(I)NC=CCCCc1cccc(Cl)c1)NB-1CC=CO1
out_18095_EGFR.pdbqt,-9.7,C=BOOC1(C)C=CC=CCC1NC1=C(CNC2C=CCN(C)C=C2)CNC=C1
out_18096_EGFR.pdbqt,-8.2,O=c1cc2ccn1C(OCCC1=C(Cl)C=CS-C1)C=CCCC2
out_18097_EGFR.pdbqt,-8.4,CN(C)c1ccc(NC2C=C(NCCc3cccc(Cl)c3)C=CNC2=O)cc1
out_18099_EGFR.pdbqt,-8.2,CC=CC(=O)C#CCCNC1=C(C(=O)N2C=CC=C(NC)C=C2)CNC=C1
out_18100_EGFR.pdbqt,-8.2,CC=C(C=CCN(C)C)NC(C)OC(=O)NC=CCNCCc1cccc(Cl)c1
out_18101_EGFR.pdbqt,-9.2,CNCc1ccc(NC(=O)C2=CNCCCC=C=C=NC(=O)C2)cc1
out_18102_EGFR.pdbqt,-9.3,CN(C)c1ccc(N2CC=C(C=C=CO)NC2=O)cc1
out_18103_EGFR.pdbqt,-7.5,CC1=C(C=CC=CC(C)C)CC(Nc2ccccc2OCN)=C1C(N)=O
out_18104_EGFR.pdbqt,-9.7,CC=CN1C2=CC(=Nc3c(cccc3C(C)C)NCO2)CC2(C=O)NC=CC12
out_18105_EGFR.pdbqt,-9.8,CC(C)C=CN=CC=CC(C=CNC=O)NC=C=C-C=CC=CO
out_18106_EGFR.pdbqt,-8.5,CC1NC=CC(NC=CC=CC#CN)=C1C1CNc2ccc(C(C)C)c1c2
out_18107_EGFR.pdbqt,-9.4,C=CC=CC(=CN=CC(C=O)=CNc1ccccc1OC)C(C)C
out_18108_EGFR.pdbqt,-9.0,CCC=C1CC(C=CCNC=O)=NC=C(C(C)C)C2=CC=C2NCO1
out_18110_EGFR.pdbqt,-8.2,COC1=CC(=CNC2=CC=CC2Br)C(=NC#N)C=C1OC
out_18111_EGFR.pdbqt,-7.0,COCc1ccc2c(c1)=NCC=2N1CC=C(Br)CC1N
out_18112_EGFR.pdbqt,-7.7,COC1=CC(=CNC2=C=CC2Br)C(=NC#N)C=C1OC
out_18113_EGFR.pdbqt,-8.3,CN=C1C=C(Br)C(OC)=CC1=C(N)NNc1ccccc1
out_18114_EGFR.pdbqt,-7.3,CC1=CC2=NC=NC2(Nc2cccc(Br)c2)C=C1CO
out_18115_EGFR.pdbqt,-8.7,COC1=C=NC=NC2(C=COC1)NC=CC=CC2(C)C
out_18116_EGFR.pdbqt,-8.1,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC
out_18117_EGFR.pdbqt,-7.7,COC1=CS-C(C=NC=NCN2CC=CC(Br)=CC2)C=C1OC
out_18118_EGFR.pdbqt,-8.4,COc1cc2ncnc(Nc3ccccc3)c2cc1OBr
out_18119_EGFR.pdbqt,-6.9,COC(=Cc1cncnc1N1CC=CC=C(Br)C=CC1)CCO
out_18121_EGFR.pdbqt,-7.4,COC1=C2C=NCC(NCCC=CCN)=C2C=P-C1OC
out_18122_EGFR.pdbqt,-9.0,B-Oc1cc2ncnc(NCC3=CC(OC)C(O)B=C3)c2cc1OC
out_18123_EGFR.pdbqt,-7.9,CCOC1C=CN(C2=NC3=CC3OC(=COC)C=C2)C=C1OC
out_18124_EGFR.pdbqt,-8.9,C=C=C(CC1=CCNC(COC)c2ccc(OC)cc21)OC=N
out_18125_EGFR.pdbqt,-9.1,C-OC1=CCNC(c2ccc(OC)c(OC)c2)C=NCOC1=C=C
out_18126_EGFR.pdbqt,-7.4,CC-C1=CCC=CC1Nc1ncnc2cc(OC)c(OC)cc12
out_18128_EGFR.pdbqt,-6.7,COC1=CC=C(Nc2ncnc3cc(OC)c(C)cc23)C=CC1O
out_18129_EGFR.pdbqt,-8.4,COC(=C=N)CB=CB-CC(=NC=N)Nc1ccc(OC)c(OC)c1
out_18130_EGFR.pdbqt,-8.7,COC1=C(OC)C=C2CC(=C1)N1NN2c2cc(OC)c(OC)cc21
out_18131_EGFR.pdbqt,-8.4,CCC=C(C=C1CC(Nc2ccc(OC)c(OC)c2)=NC=N1)OC
out_18132_EGFR.pdbqt,-8.2,COc1cc2c(Nc3ccc(OC)c(OC)c3)ncnc2cc1O
out_18133_EGFR.pdbqt,-6.8,CC=C(C=N)C(=CCNC1C=Nc2cc1pc(C)c2CO)OC
out_18134_EGFR.pdbqt,-9.1,B=C=C(OC)C(=CC=CNCCC=CC=C1CC=C=N1)OC
out_18135_EGFR.pdbqt,-8.4,C=CN=CN=COC(C=CC(=COC)OC)c1cccc(OC)c1
out_18136_EGFR.pdbqt,-8.3,COc1ccc(C2=NC=NC(=C-C(CN)(CO)OC)C2)cc1OC
out_18137_EGFR.pdbqt,-6.5,COC1=C2OC3C=C2CN=COCOC3CNCC=C1
out_18138_EGFR.pdbqt,-7.3,CCC=C(C=C1CC(Nc2cc3c(OC)cc2-3)=NC=N1)OC
out_18139_EGFR.pdbqt,-8.1,COC1=CCC(NC2=NC3=NC(=CC(O)CC3)C2)C=C(O)C1
out_18141_EGFR.pdbqt,-8.6,COCCC1=C(OC)C=C1C(=NC=N)Nc1ccc(OC)c(OC)c1
out_18143_EGFR.pdbqt,-7.2,C=C1C=CC=CNCC2=NC=NC(=CC(=CCC)O1)C2
out_18144_EGFR.pdbqt,-7.9,COc1ccc(N-c2ncnc3cc(OC)c(OC)cc23)cc1OC
out_18145_EGFR.pdbqt,-7.4,COC1=CCc2c(ocncnc3cc(OC)ccc23)C1
out_18146_EGFR.pdbqt,-7.7,COC1=CC=CN(c2ncnc3cc(OC)c(OC)cc23)C1C
out_18147_EGFR.pdbqt,-8.6,COC1=CN(C(CC(OC)=C(C)OC)=NC=N)C=CC1OC
out_18148_EGFR.pdbqt,-8.2,COc1ccc(OC2C=C3BCC=C32)c(OCC=N)c1
out_18149_EGFR.pdbqt,-9.0,COCC1=c2c(OCC3=C=C(OC)C(OC)=CC3)ncnc2=CC1OC
out_18150_EGFR.pdbqt,-7.6,COCOC1C=CCC=COc2ncnc3cc(c(OC)cc23)OC1
out_18151_EGFR.pdbqt,-7.9,COc1cc(OC2C=NC=Nc3cc(OC)c(OC)cc32)ccc1O
out_18152_EGFR.pdbqt,-6.6,C=C(CC(I)=CCOC1=NC=NC=CC1=C=C=POC)OC
out_18153_EGFR.pdbqt,-8.5,C=CC(=CCOC1=NC=NC2C=CC1=CC(OC)=C2)OC
out_18154_EGFR.pdbqt,-8.2,C=C(O)C(=CC=COC1C=NC=Nc2cc(OC)c(OC)cc21)OC
out_18155_EGFR.pdbqt,-9.5,COc1cc2c(Oc3ccc(OC)c(OC)c3)ncnc2cc1C
out_18156_EGFR.pdbqt,-7.9,COCOC1=C(OCC2=CC(OC)=C(C)C2N=C=N)CC=CC1
out_18157_EGFR.pdbqt,-7.6,B#CC(=NC=NCC(O)=COC)Oc1ccc(OC)c(OC)c1
out_18158_EGFR.pdbqt,-7.5,C=C(OC)C(C)=CC=COc1ncnc2cc(OC)c(OC)cc12
out_18159_EGFR.pdbqt,-7.8,C=CC=CC(=COCc1cc(OC)c(OC)cc1NN)OC
out_18160_EGFR.pdbqt,-8.0,COC1C=C2CC3=NC=NC(=CCC(=S-1)CO2)C(C)=S=CC=CO3
out_18163_EGFR.pdbqt,-9.4,CCC=C(OC)C(COC=NC=NC1C=CCOC=C1OC)OC
out_18164_EGFR.pdbqt,-6.7,COc1cc2ncnc(Oc3ccc(OC)c(OC)c3)c2cc1O
out_18165_EGFR.pdbqt,-8.1,CC=C(C=CCc1cc2c(cc1OC)CC(OC)=NN2)OC
out_18167_EGFR.pdbqt,-8.9,COc1cc(B=CC2=NC=NC=CCC(S-O)=COCC=CC2)ccc1O
out_18168_EGFR.pdbqt,-8.0,COC1=CC2=C(C=C(O)C1)OC1C=CC(C)=C(OC)C1N=CN2
out_18169_EGFR.pdbqt,-8.2,C=NP-C1=CCC(O)=C(OC)C=C1C(=N)Oc1ccc(OC)c(OC)c1
out_18170_EGFR.pdbqt,-7.3,COC1=CC(OC=NCC(OC)=C(C)OC)=C=BC1OC
out_18171_EGFR.pdbqt,-7.9,COc1ccc(O)c(C=C(N=CN)c2cccc(Br)c2)c1OC
out_18172_EGFR.pdbqt,-7.7,CC=CC(Br)=Cc1ncnc2c1C=C(OC)COC=C2
out_18173_EGFR.pdbqt,-7.3,CBC1=CC(=NC=NCOC2=CCC2)C(=CC)C=C1OC
out_18174_EGFR.pdbqt,-9.3,COC1=C2C=NC=NC3(C=C(C1)C3)OCC=C(Br)C=CC2
out_18175_EGFR.pdbqt,-8.5,COC1=CPC(=CC=CC=CBr)CN=CN=CCOC1
out_18176_EGFR.pdbqt,-7.4,Brc1cccc(OC2C=CCCOC=CN=CN=CC2)c1
out_18177_EGFR.pdbqt,-7.8,COc1cc2ncnc(OC3=CC=CC(=CBr)N3)c2cc1OC
out_18178_EGFR.pdbqt,-7.6,COc1cc2ncnc(OC=CC3C=C3Br)c2cc1OC
out_18179_EGFR.pdbqt,-9.0,COc1cc2c(OCc3cccc(Br)c3)ncnc2cc1OCl
out_18180_EGFR.pdbqt,-8.5,Brc1cccc(COOC2=CC=CCC=CC=NC=NN2)c1
out_18181_EGFR.pdbqt,-7.6,COC1C#CC=C1OC=C(N=CN)Oc1cccc(Br)c1
out_18182_EGFR.pdbqt,-7.1,C=CC(Br)=CCOC1=C2OCC(O)(COC)C=CB-2C=NC=N1
out_18183_EGFR.pdbqt,-8.0,C=C(OC)C(OC)c1cncnc1C1=CC(O)C(C)=C1
out_18184_EGFR.pdbqt,-8.0,CC=C(OC)C(C=NC=NCOC1=CC=CSC1Br)OC
out_18185_EGFR.pdbqt,-7.6,C=C(C#CCBr)Oc1ncnc2cc(OC)c(OC)cc12
out_18186_EGFR.pdbqt,-8.1,COC(=CC=NC=NCOc1cccc(Br)c1)C(C)OC
out_18187_EGFR.pdbqt,-7.3,C=NC(=C)C=CCOc1ccc(COC)c(COC)n1
out_18188_EGFR.pdbqt,-7.4,C=C(C)C(=Cc1cncnc1Oc1cccc(Br)c1)OC
out_18189_EGFR.pdbqt,-8.1,COC(C)CC(O)=CC=NC=NCOc1cccc(Br)c1
out_18190_EGFR.pdbqt,-9.1,COc1c2cc(=COc3cccc(Br)c3)c(c1OC)=NC=N2
out_18191_EGFR.pdbqt,-8.3,COC1=CC2B=CC(=C2Oc2cccc(Br)c2)C1OC
out_18193_EGFR.pdbqt,-10.2,COc1cc2c(cc1OC)=C(OCC1=C(Br)C=CPC1)CN=2
out_18194_EGFR.pdbqt,-8.3,COC(C=CC1=CC=C=C1)=COCOc1cccc(C-Br)c1
out_18195_EGFR.pdbqt,-8.9,CCCC(C)=CCOC1=C2C=C(OC)C(OC)=C(C2)NC1
out_18196_EGFR.pdbqt,-8.6,Brc1ccnc2c1C(OCOCOc1ccccc1)C=C2
out_18197_EGFR.pdbqt,-7.1,COC1=Cc2nccc(c2C)C1OCOc1cccc(Br)c1
out_18198_EGFR.pdbqt,-7.8,COC1=CCC(=NC=COc2ccccc2)C(Br)=C1OC
out_18199_EGFR.pdbqt,-8.0,C=C(OC)C(=CC1=C(OCC=CC=CCC)CN=C1)OC
out_18200_EGFR.pdbqt,-8.1,COc1cc2nbcc(OC3=C=CC(Br)=C3)c2cc1OC
out_18201_EGFR.pdbqt,-8.5,COC1=CCC(CCOc2cccc(Br)c2)C=C1OC
out_18202_EGFR.pdbqt,-8.5,COC=C1C(OC)=CC2=C(Nc3nccc(O)c31)C(Br)C=C=P2
out_18203_EGFR.pdbqt,-10.0,C-C1=C(COC)C(OC)=CCC1=C(N)Nc1cccc(Br)c1
out_18204_EGFR.pdbqt,-6.7,COc1cc2c(Nc3cccc(Br)c3)ccnc2cc1C
out_18205_EGFR.pdbqt,-8.6,C=CC(=CC(=N)C=C(OC)C(=C)OC)Nc1cccc(Br)c1
out_18206_EGFR.pdbqt,-6.7,COC1=C2C=NC=C3NC=CC=CC(C)COC1=CC32
out_18207_EGFR.pdbqt,-9.0,C=CC1CNC(N=C2C=C(OC)C(OC)=CC2)=C(Br)C1
out_18208_EGFR.pdbqt,-8.2,C=C=S1C=CN=C(C=CNC2=CC=CC(Br)P-2)C=C1OC
out_18209_EGFR.pdbqt,-9.7,CCC1=CC=C2C3=NC=C(O)N2C=CC=CC(Br)C1C=C3
out_18210_EGFR.pdbqt,-7.8,CC=C(C=C(C)Br)N=P-1C=CN=C2C=C(OC)C(OC)=CC21
out_18211_EGFR.pdbqt,-8.0,COC1=CC2=C(Nc3cccc(Br)c3)C=COC2C1OC
out_18212_EGFR.pdbqt,-7.7,COc1cc2nccc(NC3=CC=S-C(PBr)=C3)c2cc1OC
out_18213_EGFR.pdbqt,-6.8,COCC(=Cc1c(Nc2cccc(Br)c2)ccnc1S-C)OC
out_18214_EGFR.pdbqt,-8.1,COC=Cc1c(N2CC(Br)C=CC2C)ccnc1COC
out_18216_EGFR.pdbqt,-8.7,C#CN=C=C=C(OC)C(=CC=CNC1=CC=C(CC)CC1)NO
out_18218_EGFR.pdbqt,-9.4,COC1=Cc2c(Nc3cccc(Br)c3)ccnc2C=CO1
out_18219_EGFR.pdbqt,-8.3,COC(=CCNc1ccnc2cc(OC)c(OC)cc12)C(I)OC
out_18220_EGFR.pdbqt,-9.4,COC(C)=CCC=C1CN=CC=C1NC1=CC=C(OC)COC1
out_18221_EGFR.pdbqt,-6.8,COC1=CC(OC)=C(C=CSC)NC2=CC=NC=CC(OC)=C1C2
out_18222_EGFR.pdbqt,-8.5,COCc1cc2c(cc1O)N=CC=CCC1=CC=CN2C1(O)OC
out_18223_EGFR.pdbqt,-7.3,COc1cc2nccc(Nc3ccc(OC)c(OS)c3)c2cc1OC
out_18224_EGFR.pdbqt,-8.6,COc1cc(S)c(Nc2ccnc3cc(OC)c(OC)cc23)cc1OC
out_18225_EGFR.pdbqt,-8.2,CCOc1cc(-c2ccnc3cc(O)c(ON)cc23)ccc1OC
out_18226_EGFR.pdbqt,-9.2,CCOC1=CCN(C=CC#CC(I)OCOBr)C=C1OC
out_18228_EGFR.pdbqt,-7.6,CCc1cc2nccc(NC3=CC=C(OC)C3OC)c2cc1OC
out_18229_EGFR.pdbqt,-9.0,C=C(CC=C(OC)C(=C)OC)P-Nc1ccnc2c1=CC(O)C=C(O)C=2
out_18230_EGFR.pdbqt,-7.0,CC=NC1=CC(C)B(OC)CC1=CCNC(CC)=C(COC)OC
out_18231_EGFR.pdbqt,-9.3,COc1cc2nccc(COc3cn(C)cc3OC)c2cc1OC
out_18232_EGFR.pdbqt,-8.8,COCOC1=C2OCN=CC=C3NCC=C(OP)C(C)=CCC2C=C31
out_18233_EGFR.pdbqt,-7.2,COC1=CCC(CNC2=CC=NC=CCOC=C(C)C=C2)=C(CO)C1
out_18234_EGFR.pdbqt,-7.7,CCOC1=CN(C2=CC=NN-C=CC(OC)O2)C=CC1OC
out_18235_EGFR.pdbqt,-8.5,CCOc1cc2c(NC=CC=C(O)CF)ccnc2cc1OC
out_18236_EGFR.pdbqt,-9.4,CCOC1C(OC)=CC=CN1C1C=NC=C2COC(OC)C=C21
out_18237_EGFR.pdbqt,-9.7,COc1ccc(C2=CC=NS-c3cc(OC)c(OC)cc3CO2)cc1
out_18239_EGFR.pdbqt,-9.5,COC1=C=C2C(=NC=C1)CC2Nc1cc(OC)c(OC)cc1OC
out_18240_EGFR.pdbqt,-8.4,B-c1cnc2cc(C)c(OC)cc2c1Nc1ccc(OC)c(OC)c1
out_18241_EGFR.pdbqt,-8.7,CN(C1CC(CNCCC#N)C1)C1N=CN=C2C1=C=COC2C1CCCO1
out_18242_EGFR.pdbqt,-10.0,NC=NC=NC1C2=CC(=C2)c2cccc(c2)OC1C1CCCO1
out_18243_EGFR.pdbqt,-9.9,C=NC1CCN1CC(C)n1cc(C2=C3C(N)OCCC3OC=C2)c2c(C)ncnc21
out_18244_EGFR.pdbqt,-8.1,Nc1ncncc1CC1=CC=CC2COC(COC=C1)C2
out_18245_EGFR.pdbqt,-9.2,NCC1CCC(CCn2cc3cc2CN=C(N)C2CCOC2COc2cccc-3c2)N1
out_18246_EGFR.pdbqt,-8.3,Nc1ncnc2c1c(-c1cccc(OCC3CCCO3)c1)cn2CCC1CC2CCN2C1
out_18247_EGFR.pdbqt,-6.8,COC1=CC2(C=COC13CC3)Cc1c(C)ncnc1N2CC(C)CN1CCC1N
out_18248_EGFR.pdbqt,-9.3,C1=NC=NCNC2=CC3=CC4=CC34CC(CN3CCC3)CC2NC1
out_18249_EGFR.pdbqt,-7.6,ONC1=NC=Nc2c(P3#CC=CC(CC4CCCO4)=C3)c1cn2C1CC(CN2CCC2)C1
out_18250_EGFR.pdbqt,-9.2,C1=CC(C2CCCO2)OC=CC(c2cn(CCC3=CCCC3)c3ncncc23)N=C1
out_18251_EGFR.pdbqt,-7.0,C=CNC(C=COCC1CCCO1)Cc1cncnc1N(C)C1CC(CN2CCC2)C1
out_18252_EGFR.pdbqt,-7.0,B1CCOCCOc2cccc(c2)CC=CNC12C=NCN1CCC1C2
out_18253_EGFR.pdbqt,-8.5,C1=CC2=CN(CC3CC3CNC3=P-CC3)CN=CN=C2CNC1
out_18254_EGFR.pdbqt,-7.6,C=CCNCC1C2NC#CCCC=C3C(N)=NC=NC312
