Formula,FW,DSSTox_CID,SR-HSE,SMILES,NR-AR,SR-ARE,NR-Aromatase,NR-ER-LBD,NR-AhR,SR-MMP,NR-ER,NR-PPAR-gamma,SR-p53,SR-ATAD5,NR-AR-LBD
C11H12N4O3S,280.303,25351,,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,0,,0,0,0,0,0,0,0,0,0
C14H13N3O5S,335.3351,25898,,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,0,,0,0,0,1,0,0,0,0,0
C10H9ClN4O2S,284.7221,25265,,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,0,,0,0,0,0,0,0,0,0,0
C11H12N4O3S,280.303,3611,,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,0,,0,0,0,0,0,0,0,0,0
C11H11N3O2S,249.2889,6067,,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,0,,0,0,0,0,0,0,0,0,0
C18H14N4O5S,398.3926,1256,,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,0,,0,0,0,0,0,0,0,0,0
C12H13BrN4O2S,357.2262,26857,,Cc1nc(NS(=O)(=O)c2ccc(N)cc2)nc(C)c1Br,0,,0,0,0,0,0,0,0,0,0
C11H12N4O2S,264.3036,3612,,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,0,,0,0,0,0,0,0,0,0,0
C11H12N4O3S,280.303,3613,,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,0,,0,0,0,0,0,0,0,0,0
C10H10N4O2S,250.277,24130,,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,0,,0,0,0,0,0,0,0,0,0
C9H9N3O2S2,255.3167,6068,,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0,,0,0,0,0,0,0,0,0,0
C13H11N3O5S2,353.3735,26116,,O=C(O)C=CC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0,,0,0,0,0,0,0,0,0,0
C13H13N3O5S2,355.3894,25281,,O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0,,0,0,0,0,0,0,0,0,0
C17H13N3O5S2,403.4322,3470,,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0,,0,0,0,0,0,0,0,0,0
C12H14N4O4S,310.329,3608,,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,0,,0,0,0,0,0,0,0,0,0
C13H17N3O3S2,327.4224,26276,,COc1ccc(S(=O)(=O)Nc2nnc(CC(C)C)s2)cc1,0,,0,0,0,0,0,0,0,0,0
C16H16ClNO4S,353.8205,26501,,O=C(O)Cc1ccc(CCNS(=O)(=O)c2ccc(Cl)cc2)cc1,0,,0,0,0,0,0,1,0,0,0
C13H10N2O3S,274.2951,18852,,O=S(=O)(O)c1ccc2[nH]c(-c3ccccc3)nc2c1,0,,0,0,0,0,0,0,0,0,0
C17H36N4O14S,552.5511 (454.4727+98.0785),25480,,NC[C@H]1O[C@H](O[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C(O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O.O=S(=O)(O)O,0,,0,0,0,0,0,0,0,0,0
C23H47N5O18S,713.7070 (615.6285+98.0785),27806,,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O.O=S(=O)(O)O,0,,0,0,0,0,1,0,0,0,0
C20H40N6O8S,524.6320 (213.2768+213.2768+98.0785),25432,,N=C(N)NCC1COC2(CCCCC2)O1.N=C(N)NCC1COC2(CCCCC2)O1.O=S(=O)(O)O,0,,0,0,0,0,0,0,0,0,0
C25H45N13O14S,783.7685 (685.6900+98.0785),26290,,NCCC[C@H](N)CC(=O)N[C@H]1CNC(=O)[C@H]([C@H]2C[C@H](O)N=C(N)N2)NC(=O)/C(=C/NC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC1=O.O=S(=O)(O)O,0,,0,0,0,0,0,0,0,0,0
C18H38N4O15S,582.5771 (484.4986+98.0785),27524,,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O.O=S(=O)(O)O,0,,0,0,0,0,0,0,0,0,0
C42H84N14O36S3,1457.3836 (581.5741+581.5741+98.0785+98.0785+98.0785),6053,,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O.CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O,0,,0,0,0,0,0,0,0,0,0
C38H84N10O34S5,1385.4452 (447.5264+447.5264+98.0785+98.0785+98.0785+98.0785+98.0785),25479,,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](OC3OC(CN)=CCC3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](OC3OC(CN)=CCC3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O,1,,0,0,0,0,0,0,0,0,0
C12H15Cl2NO5S,356.2222,1338,,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,0,,0,0,0,0,0,0,0,0,0
C12H20N2O3S,272.3638,3589,,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,1,,0,0,0,0,0,0,0,0,0
C20H24O7S,408.4654,28699,,CCO[C@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,0,,0,0,0,0,0,1,0,0,0
C6H14O6S2,246.3018,910,,CS(=O)(=O)OCCCCOS(C)(=O)=O,0,,0,0,0,0,1,0,0,0,0
C15H15NO2S,273.3501,3329,,NC(=O)CS(=O)C(c1ccccc1)c1ccccc1,0,,0,0,0,0,0,0,0,0,0
C6H7ClN2O4S2,270.7138,26153,,NS(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0,,0,0,0,0,0,0,0,0,0
C7H7NO4S,201.1998,25089,,NS(=O)(=O)c1ccc(C(=O)O)cc1,0,,0,0,0,0,0,0,0,0,0
C10H12N2O5S,272.2777,26275,,NS(=O)(=O)c1ccc(NC(=O)CCC(=O)O)cc1,0,,0,0,0,0,0,0,0,0,0
C4H6N4O3S2,222.2454,2544,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,0,,0,0,0,0,0,0,0,0,0
C17H20N2O5S,364.4161,2699,,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,0,,0,0,0,0,0,0,0,0,0
C10H13N3O5S,287.2923,25439,,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,0,,0,0,0,0,0,0,0,0,0
H3BO3,61.833,194,,OB(O)O,0,,0,0,0,0,0,0,0,0,0
C20H28N2O5,376.4467,2982,,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,0,,0,0,0,0,0,0,0,0,0
C18H24N2O5,348.3936,28901,,C[C@H](N[C@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,0,,0,0,0,0,0,0,0,0,0
C21H27N5O7S,493.5334,26921,,CNC(=O)C[C@@H](N)C(=O)N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)c1ccc(O)cc1,0,,0,0,0,0,0,0,0,0,0
C5H6O5,146.0981,13179,,O=C(O)CCC(=O)C(=O)O,0,,0,0,0,0,0,0,0,0,0
C7H7NO3,153.1354,4506,,Nc1ccc(O)c(C(=O)O)c1,0,,0,0,0,0,0,0,0,0,0
C5H4N2O4,156.0963,5814,,O=C(O)c1cc(O)nc(O)n1,0,,0,0,0,0,0,0,0,0,0
C14H11NO4,257.2414,26406,,O=C(Nc1ccc(C(=O)O)c(O)c1)c1ccccc1,0,,0,0,0,0,0,0,0,0,0
C7H7NO2,137.136,4466,,Nc1ccc(C(=O)O)cc1,0,,0,0,0,0,0,0,0,0,0
C8H8O3,152.1473,18686,,Cc1cccc(C(=O)O)c1O,0,,0,0,0,0,0,0,0,0,0
C7H7NO2,137.136,94,,Nc1ccccc1C(=O)O,0,,0,0,0,0,0,0,0,0,0
C7H6O3,138.1207,6368,,O=C(O)c1ccccc1O,0,,0,0,0,0,0,0,0,0,0
C7H6O2S,154.1863,28958,,O=C(O)c1ccccc1S,0,,0,0,0,0,0,0,0,0,0
C6H8O7,192.1235,332,,O=C(O)CC(O)(CC(=O)O)C(=O)O,0,,0,0,0,0,0,0,0,0,0
C14H12O2,212.2439,25389,,O=C(O)Cc1ccc(-c2ccccc2)cc1,0,,0,0,0,0,0,1,0,0,0
C5H9NO3S,163.1949,3678,,CC(S)C(=O)NCC(=O)O,0,,0,0,0,0,0,0,0,0,0
C14H15NO5S2,341.4026,26103,,O=C(O)COc1ccc(CCNS(=O)(=O)c2ccccc2)s1,0,,0,0,0,0,0,0,0,0,0
C20H25NO3,327.4174,2644,,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,0,,0,0,0,0,0,0,0,0,0
C21H28BrNO3,422.3559 (94.9385+327.4174),26832,,CBr.CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,0,,0,0,0,0,0,0,0,0,0
C11H16O,164.2441,26818,,CCCCC(O)c1ccccc1,0,,0,0,0,0,1,0,0,0,0
C21H36N2O5S,428.5859 (317.4883+111.0977),3123,,COS(=O)(=O)[O-].C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1,0,,0,0,0,0,0,0,0,0,0
C13H20N2O2,236.3101,25624,,OCC(O)CN1CCN(c2ccccc2)CC1,0,,0,0,0,0,0,0,0,0,0
C24H33N3O4,427.5365,25196,,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,0,,0,0,0,0,0,0,0,0,0
C13H12F2N6O,306.2708,627,,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,0,,0,0,0,0,0,0,0,0,0
C9H13NO2,167.205,10588,,CNCC(O)c1ccc(O)cc1,0,,0,0,0,0,0,0,0,0,0
C12H19NO2,209.2848,26144,,CCCCNCC(O)c1ccc(O)cc1,0,,0,0,0,0,0,0,0,0,0
C5H8Cl3NO3,236.4809,26233,,CCOC(=O)NC(O)C(Cl)(Cl)Cl,0,,0,0,0,0,0,0,0,0,0
C8H11Cl3O6,309.5283,88,,OC[C@@H](O)[C@H]1O[C@@H]2O[C@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O,0,,0,0,0,0,0,0,0,0,0
C8H11Cl3O6,309.5283,26575,,OC[C@@H](O)[C@H]1O[C@@H]2O[C@@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O,0,,0,0,0,0,0,0,0,0,0
C10H21NO4,219.278,25618,,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,0,,0,0,0,0,0,0,0,0,0
C12H24O11,344.3124,24247,,OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO,0,,0,1,0,0,1,0,0,0,1
C6H4O6,172.0924,25897,,O=C1C(O)=C(O)C(=O)C(O)=C1O,0,,0,0,0,0,0,0,0,0,0
C13H11N3O4S2,337.3741,25486,,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,0,,0,0,0,1,0,0,0,0,0
C17H27NO2,277.4018,3737,,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,0,,0,0,0,0,0,0,0,0,0
C8H9NO3,167.162,26020,,Cc1ncc(CO)c(C=O)c1O,0,,0,0,0,0,0,0,0,0,0
C13H17NO4,251.2784,26490,,C=CCc1cc(OC)c(O)c(C(=O)NCCO)c1,0,,0,0,0,0,0,0,0,0,0
C7H7Cl2NO,192.0426,21793,,Cc1nc(C)c(Cl)c(O)c1Cl,0,,0,0,0,0,0,0,0,0,0
C14H6O8,302.1926,557,,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,0,,0,0,0,0,0,0,0,0,0
C25H24N8O7S2,612.6375,26630,,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1,0,,0,0,0,0,1,0,0,0,0
C24H40N2O10S,548.6468 (225.2842+98.0785+225.2842),25437,,CC(C)(C)NCC(O)c1cc(O)cc(O)c1.CC(C)(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O,0,,0,0,0,0,0,0,0,0,0
C7H6O5,170.1195,650,,O=C(O)c1cc(O)c(O)c(O)c1,0,,0,0,0,0,0,0,0,0,0
C11H13NO4,223.2252,26045,,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,0,,0,0,0,0,0,0,0,0,0
C18H18N6O5S2,462.5027,2752,,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3c[nH]nn3)CS[C@H]12)c1ccc(O)cc1,0,,0,0,0,0,0,0,0,0,0
C8H8O3,152.1473,2529,,COC(=O)c1ccc(O)cc1,0,,0,0,0,0,0,0,0,0,0
C15H10O6,286.2363,768,0,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,0,,1,1,1,1,1,,0,0,0
C19H14O5S,354.3765,2408,,O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,0,,0,0,0,0,1,0,0,0,0
C16H16ClNO3,305.7561,23896,,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,0,,0,1,0,0,1,0,0,0,0
C12H16O7,272.2512,20152,,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,0,,0,0,0,0,0,0,0,0,0
C27H30O16,610.5175,2326,,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0,,0,0,0,0,1,0,0,0,0
C12H17NO3,223.2683,3007,,CCN(CC)C(=O)c1ccc(O)c(OC)c1,0,,0,0,0,0,0,0,0,0,0
C18H27NO3,305.4119,241,,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,0,,1,0,0,0,0,0,0,0,0
C10H14O,150.2176,27425,,CCCCc1ccc(O)cc1,0,,,0,0,1,0,0,0,0,0
C10H15NO,165.2322,26096,,CN(C)CCc1ccc(O)cc1,0,,0,0,0,0,0,0,0,0,0
C9H11NO2,165.1891,26419,,CCC(=O)Nc1ccc(O)cc1,0,,0,0,0,0,0,0,0,0,0
C8H9NO2,151.1626,6,,CC(=O)Nc1ccc(O)cc1,0,,0,0,0,0,0,0,0,0,0
C10H17NO5S,263.3107 (73.1368+190.1738),25559,,CCNCC.O=S(=O)(O)c1cc(O)ccc1O,0,,0,0,0,0,0,0,0,0,0
C6H6O2,110.1106,1238,,Oc1cccc(O)c1,0,,0,0,0,0,0,0,0,0,0
C6H6O,94.1112,1124,,Oc1ccccc1,0,,0,0,0,0,0,0,0,0,0
C9H10O3,166.1739,1958,,CCOC(=O)c1ccccc1O,0,,0,0,0,0,0,0,0,0,0
C9H10O3,166.1739,1958,,CCOC(=O)c1ccccc1O,0,,0,0,0,0,0,0,0,0,0
C9H10O4,182.1733,28913,,O=C(OCCO)c1ccccc1O,0,,0,0,0,0,0,0,0,0,0
C7H8O2,124.1372,3113,,COc1ccccc1O,0,,0,0,0,0,0,0,0,0,0
C43H49N7O10,823.8901,26856,,CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)C(C)OC(=O)[C@H](c2ccccc2)NC(=O)C2CC(=O)CCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H]2CCCN2C1=O,0,,0,0,0,0,0,0,0,0,0
C8H15NO6,221.2078,25855,,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,0,,0,0,0,0,0,0,0,0,0
C15H12O3,240.254,28597,,Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,0,,0,0,1,1,0,1,0,0,0
C15H15NO,225.2857,26247,,C/C(=N\Cc1ccccc1)c1ccccc1O,0,,0,0,0,0,0,0,0,0,0
C18H22I3N3O8,789.096,3310,,CC(=O)Nc1c(I)c(C(=O)N[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)c(I)c(N(C)C(C)=O)c1I,0,,0,0,0,0,0,0,0,0,0
C18H24O2,272.382,573,0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,1,0,0,1,0,1,1,,1,0,1
C22H34O5,378.5024,28646,,C=CC1(C)CC(OC(=O)CO)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,0,,0,0,0,0,0,0,0,0,0
C17H20N2O2,284.3529,25220,,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,0,,1,0,0,0,0,0,0,0,0
C10H15N5O3,253.2578,26491,,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,0,,0,0,0,0,0,0,0,0,0
C4H11NO3,121.135,3723,,NC(CO)(CO)CO,0,,0,0,0,0,0,0,0,0,0
C10H14N4O4,254.2426,2975,,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,0,,0,0,0,0,0,0,0,0,0
C35H44I6N6O15,1550.1819,25523,,CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,0,,0,0,0,0,0,0,0,0,0
C11H22O4,218.29,22006,,CCCCCCCC(=O)OCC(O)CO,0,,0,0,0,0,0,0,0,0,0
C15H30O4,274.3963,21275,,CCCCCCCCCCCC(=O)OCC(O)CO,0,,0,0,0,0,0,0,0,0,0
C10H14O4,198.2158,3114,,COc1ccccc1OCC(O)CO,0,,0,0,0,0,0,0,0,0,0
C9H10O,134.1751,21491,,OCC=Cc1ccccc1,0,,0,0,0,0,1,0,0,0,0
C7H6Cl2O,177.0279,21362,,OCc1ccc(Cl)cc1Cl,0,,0,0,0,0,0,0,0,0,0
C7H8O,108.1378,152,,OCc1ccccc1,0,,0,0,0,0,0,0,0,0,0
C6H7NO,109.1259,3367,,OCc1cccnc1,0,,0,0,0,0,0,0,0,0,0
C8H10O,122.1644,6342,,OCCc1ccccc1,0,,0,0,0,0,0,0,0,0,1
C8H17NO5,207.2243,3323,,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,0,,0,0,0,0,0,0,0,0,0
C12H13N3O4,263.2493,20726,,Cc1c(C(=O)NCCO)[n+]([O-])c2ccccc2[n+]1[O-],0,,0,0,0,0,0,0,0,0,0
C33H42O19,742.6752,25929,,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0,,0,0,0,0,0,0,0,0,0
C8H10O2,138.1638,1976,,OCCOc1ccccc1,0,,0,0,0,0,0,0,0,0,0
C8H10O2,138.1638,1976,,OCCOc1ccccc1,0,,0,0,0,0,0,0,0,0,0
C6H14O4,150.173,1393,,OCCOCCOCCO,0,,0,0,0,0,0,0,0,0,0
C16H34O2S,290.505,26042,,CCCCCCCCCCCCSCCOCCO,0,,0,0,0,0,0,0,0,0,0
C4H10O2S,122.186,6878,,OCCSCCO,0,,0,0,0,0,0,0,0,0,0
C11H16N8O8,388.2935,20151,,O=C(NCNC(=O)NC1C(=O)NC(=O)N1CO)NC1C(=O)NC(=O)N1CO,0,,0,0,0,0,0,0,0,0,0
C7H7O6P,218.1006,25394,,O=C(O)c1ccccc1OP(=O)(O)O,0,,0,0,0,0,0,0,0,0,0
C14H19NO4S,297.37,26195,,COc1cc(C(=S)N2CCOCC2)cc(OC)c1OC,0,,0,0,0,0,0,0,0,0,0
C13H24N2S,240.4081,451,1,S=C(NC1CCCCC1)NC1CCCCC1,0,,,0,0,1,,0,0,0,0
C7H10N2O2S,186.2315,2736,,CCOC(=O)n1ccn(C)c1=S,0,,0,0,0,0,0,0,0,0,0
C10H16N2OS,212.3118,2565,,C=CCN1C(=O)C(CC(C)C)NC1=S,0,,0,0,0,0,0,0,0,0,0
C7H10N2OS,170.2321,1209,,CCCc1cc(=O)[nH]c(=S)[nH]1,0,,0,0,0,0,1,0,0,0,0
C4H6N2S,114.1688,820,,Cn1cc[nH]c1=S,0,,0,0,0,0,0,0,0,0,0
C18H12CaN2O6S,424.4407 (384.3638+40.0769),7594,0,Cc1ccc(/N=N/c2c(O)c(C(=O)[O-])cc3ccccc23)c(S(=O)(=O)[O-])c1.[Ca+2],0,1,,0,1,,0,0,0,0,0
C21H19N4NaO5S,462.4541 (439.4649+22.9892),24718,0,COc1ccc(/N=N/c2cc(C)c(/N=N/c3ccc(S(=O)(=O)[O-])cc3)cc2OC)cc1.[Na+],0,,,0,1,,0,0,0,0,0
C10H14NO5P,259.1956,28769,0,CCOP(=O)(CC)Oc1ccc([N+](=O)[O-])cc1,0,,1,0,0,0,0,0,,0,0
C10H14NO6P,275.195,4046,0,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,0,,1,0,0,0,0,0,0,0,
C9H11BrN2O5,307.098,13105,0,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1Br,0,0,,0,0,0,,0,0,0,0
C19H24O2,284.3927,27410,1,C=CC(C)(CCC=C(C)C)OC(=O)C=Cc1ccccc1,0,,,0,0,,1,0,0,0,0
C5H8O3,116.1152,2123,0,C=CC(=O)OCCO,0,1,0,0,0,0,0,,0,0,
C14H13N,195.2597,29374,0,c1ccc2c(c1)CCc1ccccc1N2,0,0,0,,1,,1,0,0,0,0
C16H13N,219.2811,5892,0,c1ccc(Nc2cccc3ccccc23)cc1,0,0,,,1,,1,0,0,0,0
C18H30O,262.4302,1311,0,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0,,,0,0,1,0,,0,0,0
C14H14O3,230.2592,22509,0,CC(C)CC(=O)C1C(=O)c2ccccc2C1=O,0,0,0,0,1,1,0,,0,,0
C18H22ClNO3,335.8252,21794,,CCCCCC(C)OC(=O)COc1ccc(Cl)c2cccnc12,0,0,1,0,0,0,0,0,0,0,
C12H12,156.2237,5130,,Cc1ccc2ccccc2c1C,0,0,,0,,0,0,0,0,0,0
C10H16F6NP,295.2049 (150.2402+144.9647),29152,0,CCCC[n+]1ccc(C)cc1.F[P-](F)(F)(F)(F)F,0,1,,0,1,,,0,0,0,0
C12H18ClNO2S,275.7948,12376,0,COCC(C)N(C(=O)CCl)c1c(C)csc1C,0,1,1,0,0,,0,,0,0,0
C14H15NO2,229.2744,22137,0,Cc1oc(C)c(C(=O)Nc2ccccc2)c1C,0,1,1,0,1,1,,,0,0,0
C15H10O5,270.2369,5231,0,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,0,1,,1,1,1,1,0,,0,
C35H47FN4O2,574.7717,27327,0,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2C[C@H](N(C)[C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,0,0,0,0,0,,0,,0,0,0
C12H15ClNO4PS2,367.8086,4259,1,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,0,1,1,0,1,,0,0,,0,0
C19H21ClN2O3S,392.8996 (356.4387+36.4609),24203,0,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1.Cl,0,1,,0,,1,,1,0,0,0
C12H18Cl4N4,360.1101 (214.2664+36.4609+36.4609+36.4609+36.4609),1312,,Cl.Cl.Cl.Cl.Nc1ccc(-c2ccc(N)c(N)c2)cc1N,0,,1,0,1,1,0,0,0,0,0
C14H15ClN2,246.7353 (210.2744+36.4609),54,,CCn1c2ccccc2c2cc(N)ccc21.Cl,0,1,1,1,1,1,0,0,,0,0
C12H13ClN4,248.7114 (212.2505+36.4609),4559,0,Cl.Nc1ccc(/N=N\c2ccccc2)c(N)c1,0,1,,0,1,1,1,,0,1,
C11H12ClN5,249.6995 (213.2385+36.4609),1118,0,Cl.Nc1ccc(N=Nc2ccccc2)c(N)n1,0,1,,0,1,1,1,0,0,1,
C11H12ClN5,249.6995 (213.2385+36.4609),1118,0,Cl.Nc1ccc(N=Nc2ccccc2)c(N)n1,0,,,0,1,1,1,0,1,1,0
C11H11Cl2NO2,260.1165,9572,0,CC1COc2ccccc2N1C(=O)C(Cl)Cl,0,1,,,1,0,0,,1,0,0
C15H17Cl2N3O2,342.2204,4280,0,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,0,1,,0,1,,,0,0,0,0
C8H4Cl2N2,199.0368,5013,0,Clc1nc2ccccc2nc1Cl,0,0,,0,0,,0,1,0,0,
C14H7ClF3NO5,361.6573,22,0,O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0,0,1,0,0,0,0,,0,0,
C15H22ClNO2,283.7937,12431,0,CCc1cccc(C)c1N(C(=O)CCl)[C@@H](C)COC,0,1,,0,0,,0,,0,0,0
C35H42Cl2N4O2,621.6396,27341,0,CN(C)C(=O)NC1(c2ccccc2)CCN(CCC[C@@]2(c3ccc(Cl)c(Cl)c3)CCCN(C(=O)c3ccccc3)C2)CC1,0,,,0,0,,0,0,0,0,0
C15H17N3,239.3156,838,0,Cc1cccc(/N=N/c2ccc(N(C)C)cc2)c1,1,1,,0,1,1,1,,0,1,0
C20H27NO3,329.4333,3706,0,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,1,1,,0,0,,1,,1,0,1
C12H11N3,197.2358,4934,0,c1ccc(N=NNc2ccccc2)cc1,0,1,,0,1,,1,,0,0,0
C13H14N2,198.2637,17272,0,Nc1c2c(nc3ccccc13)CCCC2,0,,0,0,1,0,0,0,,0,0
C6H6BrN,172.0225,1867,,Nc1ccc(Br)cc1,0,0,,0,1,0,0,,0,0,0
C6H6N4O4,198.1362,944,0,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,0,1,,0,,1,,0,0,0,0
