,DSSTox_CID,NR-AhR,SMILES
1355,27242,1.0,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1
1356,28905,1.0,CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1.CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1.O=S(=O)(O)c1cccc2c(S(=O)(=O)O)cccc12
1357,25742,1.0,COP(=O)(OC)C(O)C(Cl)(Cl)Cl
1358,24112,1.0,CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
1359,26770,1.0,OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1
1360,26444,1.0,N#CC(C#N)=Cc1ccc(O)c(O)c1
1361,24585,1.0,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1
1362,25607,1.0,NCCc1ccc(O)c(O)c1
1363,26255,1.0,Oc1ccc(CCNCCCCCCNCCc2ccccc2)cc1O
1364,220,1.0,O=C(Oc1ccccc1)c1ccccc1O
1365,29118,1.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1
1366,29297,1.0,NC(CO)(CO)CO.O=C(c1ccccc1)c1ccc2n1CC[C@H]2C(=O)O
1367,25170,1.0,CCCCCCCCCCCC(=O)O.OCCN(CCO)CCO
1368,17272,1.0,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1
1369,283,1.0,CN(CCCCCCCCCCN(C)C(=O)Oc1ccccc1[N+](C)(C)C)C(=O)Oc1ccccc1[N+](C)(C)C.[Br-].[Br-]
1370,2563,1.0,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1.[Br-]
1371,26770,1.0,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21.[Br-]
1372,807,1.0,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.O.[Br-]
1373,2816,1.0,CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-]
1374,24215,1.0,C[N+](C)(C)CCOC(N)=O.[Cl-]
1375,5209,1.0,CCCc1ncc(C[n+]2ccccc2C)c(N)n1.Cl.[Cl-]
1376,28663,1.0,CC[C@@H](C)CCCCC(=O)N[C@@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H](C(=O)N[C@@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O.[Na+].[Na+].[Na+].[Na+].[Na+]
1377,21206,1.0,O=C([O-])c1ccccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12.[Na+].[Na+]
1378,3231,1.0,CN(C)C=Nc1c(I)cc(I)c(CCC(=O)[O-])c1I.[Na+]
1379,26869,1.0,O=[N+]([O-])C(Br)(CO)CO
1380,25519,1.0,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-]
1381,25393,1.0,COS(=O)(=O)[O-].C[N+]1(C)CCCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1
1382,28948,1.0,Br.COc1cc(CC(C)N)c(OC)cc1Br
1383,28999,1.0,Oc1c(Br)cc(Br)cc1Br
1384,24267,1.0,CC(O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccccc2)CSSC[C@@H](C(=O)N[C@H](CO)[C@@H](C)O)NC1=O
1385,26249,1.0,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C
1386,6124,1.0,CCOC(=O)/C=C(C)/C=C/C[C@@H](C)CCCC(C)C
1387,22154,1.0,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12
1388,5149,1.0,c1ccc(Nc2ccc3ccccc3c2)cc1
1389,4460,1.0,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1
1390,704,1.0,c1cc(OCC2CO2)cc(OCC2CO2)c1
1391,1219,1.0,c1ccc(Nc2cccc3ccccc23)cc1
1392,5538,1.0,c1cc(OCC2CO2)ccc1Cc1ccc(OCC2CO2)cc1
1393,26185,1.0,CC(=O)O.CCC(N)Cc1c[nH]c2ccccc12
1394,25698,1.0,CCN(CC)CCOC(=O)C(C)(c1ccccc1)c1ccccc1
1395,20130,1.0,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1
1396,27863,1.0,CC(C)(C)C(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
1397,17717,1.0,Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1
1398,2391,1.0,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1
1399,2396,1.0,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2
1400,2160,1.0,CCN(CC)CCNC(C(=O)OCCC(C)C)c1ccccc1
1401,26727,1.0,C=CCc1ccccc1OCC(O)CNC(C)C
1402,28876,1.0,COC(C)(C)CCC[C@H](C)C/C=C/C(C)=C/C(=O)OC(C)C
1403,1131,1.0,CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1
1404,28423,1.0,CC(COc1ccccc1)N(CCCl)Cc1ccccc1
1405,2562,1.0,CC(C)CC(C)(O)C#CC(C)(O)CC(C)C
1406,4159,1.0,CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C
1407,3950,1.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
1408,347,1.0,Cc1cc(C(C)(C)c2ccc(O)c(C)c2)ccc1O
1409,25691,1.0,CCCCCCOc1cc(C)c(O)c(C)c1C
1410,26841,1.0,Cc1ccccc1-n1c(C)nc2ccccc2c1=O
1411,26306,1.0,Cc1ccc(=O)n(-c2ccccc2)c1
1412,446,1.0,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C
1413,25611,1.0,COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1
1414,25892,1.0,COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2n1
1415,25267,1.0,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C
1416,3624,1.0,CCC(=O)O.CCC(=O)O.O=C(Nc1cccc(C2=NCCN2)c1)Nc1cccc(C2=NCCN2)c1
1417,25364,1.0,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1
1418,25711,1.0,CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1
1419,68,1.0,CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
1420,25606,1.0,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1
1421,25851,1.0,CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1
1422,25002,1.0,CCOc1ccc(NC(=O)CC(C)O)cc1
1423,26113,1.0,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.CI
1424,755,1.0,Cl.c1ccc2c(CCC3CCNCC3)c[nH]c2c1
1425,25608,1.0,CCOC(=O)c1cnc2c(cnn2CC)c1NN=C(C)C.Cl
1426,25160,1.0,C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C.Cl
1427,24412,1.0,CC(N)C12CC3CC(CC(C3)C1)C2.Cl
1428,768,1.0,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C.Cl
1429,28597,1.0,CCC(=O)N(c1ccccc1)[C@@H]1CCN(CCc2ccccc2)C[C@@H]1C.Cl
1430,7594,1.0,CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1.Cl
1431,24718,1.0,CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1.Cl
1432,29374,1.0,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1.Cl
1433,5892,1.0,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1.Cl.Cl
1434,22509,1.0,Cl.Cl.NC(=O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
1435,29152,1.0,Cl.Cl.Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl
1436,22137,1.0,Cl.Cl.NCCNc1cccc2ccccc12
1437,5231,1.0,CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1.Cl.Cl.O
1438,4259,1.0,COc1cc(N)c(Cl)cc1C(=O)NC1CN2CCC1CC2.Cl
1439,1312,1.0,CC(C)(N)Cc1ccc(Cl)cc1.Cl
1440,54,1.0,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1.Cl
1441,4559,1.0,Cl.Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1
1442,1118,1.0,Cl.O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1
1443,1118,1.0,CC(Cc1ccccc1)NCc1ccccc1Cl.Cl
1444,9572,1.0,CN(C)CC/C=C1/c2ccccc2CSc2ccccc21.Cl
1445,4280,1.0,Cl.Cn1c(NCCN(CCO)CCCc2ccc([N+](=O)[O-])cc2)cc(=O)n(C)c1=O
1446,838,1.0,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl
1447,4934,1.0,COc1cc(C[C@H](C)N)c(OC)cc1C.Cl
1448,17272,1.0,Cl.FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1
1449,1867,1.0,Cc1nc(-c2ccc3c(c2)CCN(CCC2CCC(NC(=O)/C=C/c4ccc(F)cc4)CC2)CC3)no1.Cl
1450,119,1.0,CC(C)NC(C)Cc1ccc(I)cc1.Cl
1451,1805,1.0,Cl.NC[C@H]1CC[C@H](C(=O)Oc2ccc(CCC(=O)O)cc2)CC1
1452,20751,1.0,CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1.Cl
1453,1214,1.0,CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1.Cl
1454,10423,1.0,Cl.O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1
1455,14818,1.0,Cl.O=C(O)Cc1ccc(OCCNC[C@H](O)c2ccccc2)cc1
1456,14531,1.0,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O.Cl
1457,12417,1.0,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl
1458,3902,1.0,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1
1459,7345,1.0,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2
1460,17522,1.0,N[Pt](N)(Cl)Cl
1461,4452,1.0,CCCCC/C=C\CCC(=O)N[C@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc3[C@H](C(=O)O)NC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O
1462,21684,1.0,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1
1463,1138,1.0,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1
1464,5861,1.0,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl
1465,7461,1.0,O=c1[nH]c2cc(Cl)ccc2o1
1466,4066,1.0,CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1
1467,21306,1.0,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
1468,28146,1.0,Cc1nnc2n1-c1sc(CCC(=O)N3CCOCC3)cc1C(c1ccccc1Cl)=NC2
1469,4729,1.0,N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1
1470,24887,1.0,Clc1ccc2nsnc2c1NC1=NCCN1
1471,5716,1.0,Clc1ccccc1CN1CCc2sccc2C1
1472,4906,1.0,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1
1473,27540,1.0,CN1CCN(C2=Nc3ccccc3Cc3ccccc32)CC1
1474,1218,1.0,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1cc(Cl)cc(Cl)c1)C2
1475,21709,1.0,CN1CCC(OC(=O)C(Oc2ccc(Cl)cc2)Oc2ccc(Cl)cc2)CC1
1476,18881,1.0,CN1[C@@H]2CC[C@H]1C[C@@H](OC1c3ccccc3CCc3ccccc31)C2.O=C(O)CC(O)(CC(=O)O)C(=O)O
1477,24642,1.0,COc1ccc2c(c1)c1c3n2CCN(C)C3=NCC1
1478,6267,1.0,CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1.CS(=O)(=O)O
1479,22121,1.0,CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1.CS(=O)(=O)O.CS(=O)(=O)O
1480,5864,1.0,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O
1481,582,1.0,FC(F)(F)COCC(F)(F)F
1482,4481,1.0,Cc1cc(OI)c(C(C)C)cc1-c1cc(C(C)C)c(OI)cc1C
1483,347,1.0,CC1(C)[C@@H]2CC[C@@]1(C)[C@H](OC(=O)CSC#N)C2
1484,347,1.0,NC(N)=Nc1nc(CSCC/C(N)=N\S(N)(=O)=O)cs1
1485,4163,1.0,N=C(N)NCCCC[C@@H]1NC(=O)CCSSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O
1486,12416,1.0,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
1487,29112,1.0,CCCCCCOc1ccccc1C(N)=O
1488,18875,1.0,NC(Cc1ccccc1)C(=O)O
1489,3951,1.0,Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl
1490,17752,1.0,C/C(=C(\CCOC(=O)c1ccccc1)SS/C(CCOC(=O)c1ccccc1)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N
1491,27950,1.0,NCCNCCN
1492,352,1.0,NS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2cccs2)cc1Cl
1493,960,1.0,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12
1494,409,1.0,CC(=O)Nc1ncc([N+](=O)[O-])s1
1495,29099,1.0,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1
1496,21250,1.0,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1
1497,4109,1.0,CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)OCC
1498,4930,1.0,CCOC(=O)CC(=O)CCl
1499,582,1.0,Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC=O)cn3C)cn2C)cc1C(=O)NCCC(=N)N
1500,18317,1.0,O=C(O)CCNC(=O)c1ccccc1
1501,4163,1.0,NP(N)(=O)NC(=O)c1ccc(F)cc1
1502,2120,1.0,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12.O=C(O)/C=C\C(=O)O
1503,447,1.0,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13.O=C(O)[C@H](O)[C@@H](O)C(=O)O
1504,4485,1.0,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12
1505,3624,1.0,Cc1ccccc1C(OCCN(C)C)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
1506,21995,1.0,CN(C)CCOc1ccccc1Cc1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
1507,4473,1.0,Cc1cc(C(=O)O)c(C)n1-c1cccc(C(=O)O)c1.O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46
1508,137,1.0,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23
1509,958,1.0,CC1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
1510,282,1.0,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O
1511,5068,1.0,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
1512,24794,1.0,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.O=C(O)CCC(=O)O
1513,24950,1.0,CCCCCCCCCCCCCCCC(=O)O
1514,28727,1.0,CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32
1515,855,1.0,COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1
1516,1070,1.0,CC(C)=C[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C
1517,3897,1.0,CN1C(=O)CC(c2ccccc2)C1=O
1518,27385,1.0,O=C1c2ccccc2C(=O)c2ccccc21
1519,24690,1.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
1520,4059,1.0,O=C1O[Pt]2(N[C@@H]3CCCC[C@H]3N2)OC1=O
1521,4059,1.0,C#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
1522,4266,1.0,O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2
1523,22180,1.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O
1524,20287,1.0,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1
1525,4470,1.0,O=C(Nc1ccc(/C=C/c2ccc(NC(=O)c3cc(S(=O)(=O)O)c4cccnc4c3O)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1)c1cc(S(=O)(=O)O)c2cccnc2c1O
1526,14871,1.0,O=C1/C(=C2\Nc3ccc(S(=O)(=O)O)cc3C2=O)Nc2ccc(S(=O)(=O)O)cc21
1527,5178,1.0,C/N=C(\NC)NCc1ccccc1.C/N=C(\NC)NCc1ccccc1.O=S(=O)(O)O
1528,12630,1.0,Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1.O=S(=O)(O)O
1529,1815,1.0,O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1
1530,1344,1.0,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1
1531,920,1.0,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1
1532,1147,1.0,CCCCC(CC)COC(=O)c1ccc(O)cc1
1533,5812,1.0,CCCCCCCOC(=O)c1ccc(O)cc1
1534,27932,1.0,CCCCCCCCOC(=O)c1ccc(O)cc1
1535,5889,1.0,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1.COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1.O=C(O)/C=C/C(=O)O
1536,12613,1.0,O=S(=O)(O)O.Oc1ccc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(O)c2)cc1O
1537,22052,1.0,Cc1cc(O)ccc1O
1538,620,1.0,Cc1cc(=O)oc2cc(O)ccc12
1539,4855,1.0,CC(=O)Nc1cccc(O)c1
1540,4291,1.0,COc1cc([C@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@@H]2CO)ccc1O
1541,20274,1.0,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
1542,424,1.0,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO
1543,27276,1.0,CCCCOc1ccc(CC(=O)NO)cc1
1544,62,1.0,S=c1[nH]cnc2[nH]cnc12
1545,6219,1.0,COC1CC(=C(c2cccs2)c2cccs2)C[N+](C)(C)C1.[Br-]
1546,5536,1.0,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-]
1547,1100,1.0,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.[Br-]
1548,29287,1.0,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl.[Cl-].[Cl-]
1549,66,1.0,CC[N+](C)(C)c1cccc(O)c1.[Cl-]
1550,5101,1.0,Cc1cccn2c(=O)c(-c3nnn[n-]3)cnc12.[K+]
1551,12675,1.0,O=C([O-])c1nc(O)nc(O)n1.[K+]
1552,1160,1.0,O=P([O-])([O-])OC[C@@]1(O)O[C@H](COP(=O)([O-])O)[C@@H](O)[C@@H]1O.[Na+].[Na+].[Na+]
1553,402,1.0,CN1c2c(O)nc(N)nc2NCC1CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1.[Na+].[Na+]
1554,755,1.0,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1.Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1.O.O.O.[Na+].[Na+]
1555,22280,1.0,CO[C@@]1(NC(=O)C(C(=O)[O-])c2ccc(O)cc2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CO[C@@H]21.[Na+].[Na+]
1556,27568,1.0,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)[O-].[Na+]
1557,5991,1.0,O=C(Cn1cnnn1)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nncs3)CS[C@H]12.[Na+]
1558,5269,1.0,O=C([O-])COc1nn(Cc2ccccc2)c2ccccc12.[Na+]
1559,283,1.0,CCCCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
1560,6573,1.0,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C.[Na+]
1561,6573,1.0,CC(C)OC(=S)[S-].[Na+]
1562,114,1.0,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccccc1.[Na+]
1563,24645,1.0,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O
1564,24836,1.0,O=C1NCCN1c1ncc([N+](=O)[O-])s1
1565,716,1.0,Cc1ccc2c(c1[N+](=O)[O-])C(=O)c1ccccc1C2=O
1566,12464,1.0,[O-][n+]1cccc(CO)c1
1567,220,1.0,Br.COc1c2c(cc3c1OCO3)CCN(C)C2
1568,27338,1.0,Br.CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1
1569,27695,1.0,Brc1c(NC2=NCCN2)ccc2nccnc12
1570,2425,1.0,C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
1571,21252,1.0,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1
1572,1201,1.0,C[C@@H]1CCN(C(=O)[C@H](CCCNC(=N)N)NS(=O)(=O)c2cccc3c2NC[C@H](C)C3)[C@@H](C(=O)O)C1
1573,4687,1.0,CC(=O)OC(C)C(=O)OCC[N+](C)(C)C.CC(=O)OC(C)C(=O)OCC[N+](C)(C)C.O=S(=O)([O-])c1cccc2c(S(=O)(=O)[O-])cccc12
1574,24205,1.0,C[Si](C)(C)O[Si](C)(C)C
1575,24691,1.0,C[Sn](C)(Cl)Cl
1576,4478,1.0,CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC(=O)OC/C=C(\C)CCC=C(C)C
1577,7494,1.0,C/C=C/C=C/C(=O)O
1578,24994,1.0,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13
1579,13326,1.0,c1cnc2c(c1)ccc1cccnc12
1580,1716,1.0,c1cc(OCC2CO2)ccc1Cc1ccc(OCC2CO2)cc1
1581,2311,1.0,CC(=O)N[C@@H](CS)C(=O)O
1582,5558,1.0,COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2
1583,4554,1.0,CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341
1584,55,1.0,CC(=O)OC1CN2CCC1CC2
1585,5861,1.0,CC(C)(C)c1ccc(O)cc1
1586,707,1.0,CC(C)c1ncc([N+](=O)[O-])n1C
1587,27174,1.0,CCOC(=O)c1cncn1C(C)c1ccccc1
1588,7143,1.0,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1
1589,5983,1.0,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1
1590,2667,1.0,Cc1ncc([N+](=O)[O-])n1CC(O)CCl
1591,22080,1.0,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C
1592,184,1.0,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O
1593,24585,1.0,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
1594,6303,1.0,CCCOc1ccccc1-c1nc2[nH]nnc2c(=O)[nH]1
1595,4930,1.0,CC=CC(=O)N(CC)c1ccccc1C
1596,29117,1.0,CCN(CC)N(O)N=O.CCNCC
1597,4159,1.0,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
1598,72,1.0,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
